filepath,native_language,split,source_file,word_index,duration,unit_type
word_level\kerala\Kerala_speaker_03_malayalam_s01_228_word03.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_228.wav,3,0.83,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_228_word04.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_228.wav,4,2.41,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_163_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_163.wav,0,1.52,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_163_word01.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_163.wav,1,1.47,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_163_word02.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_163.wav,2,1.41,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_163_word03.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_163.wav,3,2.67,word
word_level\kerala\Kerala_speaker_01_9_word00.wav,kerala,train,kerala\Kerala_speaker_01_9.wav,0,0.75,word
word_level\kerala\Kerala_speaker_01_9_word01.wav,kerala,train,kerala\Kerala_speaker_01_9.wav,1,0.67,word
word_level\kerala\Kerala_speaker_01_9_word02.wav,kerala,train,kerala\Kerala_speaker_01_9.wav,2,0.45,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_194_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_194.wav,0,2.36,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_194_word01.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_194.wav,1,0.49,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_194_word02.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_194.wav,2,0.3,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_097_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_097.wav,0,1.0,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_097_word01.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_097.wav,1,1.21,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_097_word02.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_097.wav,2,1.7,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_097_word03.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_097.wav,3,0.37,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_055_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_055.wav,0,1.18,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_055_word01.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_055.wav,1,1.01,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_055_word02.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_055.wav,2,0.21,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_055_word03.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_055.wav,3,0.23,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_217_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_217.wav,0,0.23,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_217_word01.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_217.wav,1,0.58,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_217_word02.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_217.wav,2,1.01,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_217_word03.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_217.wav,3,1.71,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_011_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_011.wav,0,1.33,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_011_word01.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_011.wav,1,1.36,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_011_word02.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_011.wav,2,0.3,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_246_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_246.wav,0,1.36,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_246_word01.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_246.wav,1,0.89,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_246_word02.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_246.wav,2,0.31,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_246_word03.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_246.wav,3,0.21,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_063_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_063.wav,0,1.09,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_063_word01.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_063.wav,1,0.48,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_063_word02.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_063.wav,2,0.47,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_063_word03.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_063.wav,3,0.41,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_110_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_110.wav,0,0.36,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_110_word01.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_110.wav,1,0.44,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_110_word02.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_110.wav,2,1.42,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_110_word03.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_110.wav,3,1.62,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_110_word04.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_110.wav,4,0.34,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_029_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_029.wav,0,0.3,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_029_word01.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_029.wav,1,0.21,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_029_word02.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_029.wav,2,0.27,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_029_word03.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_029.wav,3,2.3,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_029_word04.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_029.wav,4,0.37,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_029_word05.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_029.wav,5,0.26,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_029_word06.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_029.wav,6,0.26,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_029_word07.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_029.wav,7,0.52,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_029_word08.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_029.wav,8,0.29,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_029_word09.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_029.wav,9,0.25,word
word_level\kerala\Kerala_speaker_01_8_17_word00.wav,kerala,train,kerala\Kerala_speaker_01_8_17.wav,0,0.3,word
word_level\kerala\Kerala_speaker_01_8_17_word01.wav,kerala,train,kerala\Kerala_speaker_01_8_17.wav,1,0.39,word
word_level\kerala\Kerala_speaker_01_8_17_word02.wav,kerala,train,kerala\Kerala_speaker_01_8_17.wav,2,0.22,word
word_level\kerala\Kerala_speaker_01_8_17_word03.wav,kerala,train,kerala\Kerala_speaker_01_8_17.wav,3,0.62,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_069_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_069.wav,0,1.21,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_069_word01.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_069.wav,1,0.37,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_069_word02.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_069.wav,2,0.94,word
word_level\kerala\Kerala_speaker_01_4_17_word00.wav,kerala,train,kerala\Kerala_speaker_01_4_17.wav,0,0.98,word
word_level\kerala\Kerala_speaker_01_4_17_word01.wav,kerala,train,kerala\Kerala_speaker_01_4_17.wav,1,0.27,word
word_level\kerala\Kerala_speaker_01_4_17_word02.wav,kerala,train,kerala\Kerala_speaker_01_4_17.wav,2,0.67,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_149_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_149.wav,0,0.26,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_149_word01.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_149.wav,1,4.19,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_149_word02.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_149.wav,2,0.36,word
word_level\kerala\Kerala_speaker_01_10_word00.wav,kerala,train,kerala\Kerala_speaker_01_10.wav,0,0.49,word
word_level\kerala\Kerala_speaker_01_10_word01.wav,kerala,train,kerala\Kerala_speaker_01_10.wav,1,0.32,word
word_level\kerala\Kerala_speaker_01_10_word02.wav,kerala,train,kerala\Kerala_speaker_01_10.wav,2,0.22,word
word_level\kerala\Kerala_speaker_01_10_word03.wav,kerala,train,kerala\Kerala_speaker_01_10.wav,3,0.22,word
word_level\kerala\Kerala_speaker_01_10_word04.wav,kerala,train,kerala\Kerala_speaker_01_10.wav,4,0.25,word
word_level\kerala\Kerala_speaker_01_10_word05.wav,kerala,train,kerala\Kerala_speaker_01_10.wav,5,0.51,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_242_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_242.wav,0,1.58,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_242_word01.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_242.wav,1,0.52,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_242_word02.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_242.wav,2,0.21,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_179_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_179.wav,0,0.55,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_179_word01.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_179.wav,1,2.69,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_179_word02.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_179.wav,2,0.22,word
word_level\kerala\Kerala_speaker_01_1_18_word00.wav,kerala,train,kerala\Kerala_speaker_01_1_18.wav,0,0.44,word
word_level\kerala\Kerala_speaker_01_1_18_word01.wav,kerala,train,kerala\Kerala_speaker_01_1_18.wav,1,0.71,word
word_level\kerala\Kerala_speaker_01_1_18_word02.wav,kerala,train,kerala\Kerala_speaker_01_1_18.wav,2,1.82,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_023_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_023.wav,0,0.38,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_023_word01.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_023.wav,1,0.22,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_023_word02.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_023.wav,2,2.49,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_187_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_187.wav,0,1.04,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_187_word01.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_187.wav,1,0.59,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_187_word02.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_187.wav,2,1.76,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_126_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_126.wav,0,0.66,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_126_word01.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_126.wav,1,2.65,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_126_word02.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_126.wav,2,0.39,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_099_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_099.wav,0,0.81,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_099_word01.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_099.wav,1,1.71,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_099_word02.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_099.wav,2,1.02,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_099_word03.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_099.wav,3,2.26,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_099_word04.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_099.wav,4,0.29,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_233_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_233.wav,0,0.33,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_233_word01.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_233.wav,1,0.23,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_233_word02.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_233.wav,2,3.11,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_001_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_001.wav,0,0.57,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_001_word01.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_001.wav,1,0.41,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_001_word02.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_001.wav,2,2.05,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_001_word03.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_001.wav,3,1.12,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_001_word04.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_001.wav,4,0.41,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_001_word05.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_001.wav,5,0.36,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_147_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_147.wav,0,0.5,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_147_word01.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_147.wav,1,1.55,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_147_word02.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_147.wav,2,1.36,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_147_word03.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_147.wav,3,0.38,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_033_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_033.wav,0,0.3,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_033_word01.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_033.wav,1,0.65,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_033_word02.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_033.wav,2,2.27,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_033_word03.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_033.wav,3,0.21,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_252_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_252.wav,0,0.61,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_252_word01.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_252.wav,1,0.27,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_252_word02.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_252.wav,2,0.72,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_252_word03.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_252.wav,3,0.77,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_240_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_240.wav,0,0.29,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_240_word01.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_240.wav,1,0.21,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_240_word02.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_240.wav,2,0.26,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_240_word03.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_240.wav,3,2.01,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_240_word04.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_240.wav,4,0.83,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_240_word05.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_240.wav,5,0.22,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_240_word06.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_240.wav,6,0.31,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_003_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_003.wav,0,0.41,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_003_word01.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_003.wav,1,2.73,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_003_word02.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_003.wav,2,0.3,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_123_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_123.wav,0,0.3,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_123_word01.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_123.wav,1,0.3,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_123_word02.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_123.wav,2,2.73,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_123_word03.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_123.wav,3,0.26,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_123_word04.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_123.wav,4,0.49,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_216_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_216.wav,0,0.49,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_216_word01.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_216.wav,1,0.21,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_216_word02.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_216.wav,2,3.27,word
word_level\kerala\Kerala_speaker_01_2_18_word00.wav,kerala,train,kerala\Kerala_speaker_01_2_18.wav,0,1.25,word
word_level\kerala\Kerala_speaker_01_2_18_word01.wav,kerala,train,kerala\Kerala_speaker_01_2_18.wav,1,1.01,word
word_level\kerala\Kerala_speaker_01_2_word00.wav,kerala,train,kerala\Kerala_speaker_01_2.wav,0,0.79,word
word_level\kerala\Kerala_speaker_01_2_word01.wav,kerala,train,kerala\Kerala_speaker_01_2.wav,1,0.61,word
word_level\kerala\Kerala_speaker_01_2_word02.wav,kerala,train,kerala\Kerala_speaker_01_2.wav,2,0.61,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_104_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_104.wav,0,1.37,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_104_word01.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_104.wav,1,1.37,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_104_word02.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_104.wav,2,0.28,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_104_word03.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_104.wav,3,0.29,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_012_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_012.wav,0,0.22,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_012_word01.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_012.wav,1,2.75,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_012_word02.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_012.wav,2,0.35,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_012_word03.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_012.wav,3,0.21,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_073_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_073.wav,0,0.35,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_073_word01.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_073.wav,1,0.65,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_073_word02.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_073.wav,2,0.64,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_073_word03.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_073.wav,3,0.61,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_073_word04.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_073.wav,4,0.37,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_219_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_219.wav,0,1.14,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_219_word01.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_219.wav,1,2.32,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_219_word02.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_219.wav,2,0.31,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_219_word03.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_219.wav,3,0.42,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_036_word00.wav,kerala,train,kerala\Kerala_speaker_03_malayalam_s01_036.wav,0,0.27,word
