filepath,filename,speaker_id,native_language,age_group,utterance_type,text,sampling_rate,split,duration
karnataka\Karnataka_speaker_01_List27_1.wav,Karnataka_speaker_01_List27_1.wav,karnataka_spk_0149,karnataka,adult,read,,48000,train,4.980208333333334
karnataka\Karnataka_speaker_01_List27_10.wav,Karnataka_speaker_01_List27_10.wav,karnataka_spk_0150,karnataka,adult,read,,48000,train,4.632729166666667
karnataka\Karnataka_speaker_01_List27_2.wav,Karnataka_speaker_01_List27_2.wav,karnataka_spk_0151,karnataka,adult,read,,48000,train,4.3431875
karnataka\Karnataka_speaker_01_List27_3.wav,Karnataka_speaker_01_List27_3.wav,karnataka_spk_0152,karnataka,adult,read,,48000,train,4.459020833333334
karnataka\Karnataka_speaker_01_List27_4.wav,Karnataka_speaker_01_List27_4.wav,karnataka_spk_0153,karnataka,adult,read,,48000,train,4.3431875
karnataka\Karnataka_speaker_01_List27_5.wav,Karnataka_speaker_01_List27_5.wav,karnataka_spk_0154,karnataka,adult,read,,48000,train,4.111541666666667
karnataka\Karnataka_speaker_01_List27_6.wav,Karnataka_speaker_01_List27_6.wav,karnataka_spk_0155,karnataka,adult,read,,48000,train,4.227375
karnataka\Karnataka_speaker_01_List27_7.wav,Karnataka_speaker_01_List27_7.wav,karnataka_spk_0156,karnataka,adult,read,,48000,train,3.7061875
karnataka\Karnataka_speaker_01_List27_8.wav,Karnataka_speaker_01_List27_8.wav,karnataka_spk_0157,karnataka,adult,read,,48000,train,4.7485625
karnataka\Karnataka_speaker_01_List27_9.wav,Karnataka_speaker_01_List27_9.wav,karnataka_spk_0158,karnataka,adult,read,,48000,train,5.3855625
karnataka\Karnataka_speaker_02_1 (1).wav,Karnataka_speaker_02_1 (1).wav,karnataka_spk_0159,karnataka,adult,read,,48000,train,5.2
karnataka\Karnataka_speaker_02_1 (10).wav,Karnataka_speaker_02_1 (10).wav,karnataka_spk_0160,karnataka,adult,read,,48000,train,4.8
karnataka\Karnataka_speaker_02_1 (100).wav,Karnataka_speaker_02_1 (100).wav,karnataka_spk_0161,karnataka,adult,read,,48000,train,4.8
karnataka\Karnataka_speaker_02_1 (101).wav,Karnataka_speaker_02_1 (101).wav,karnataka_spk_0162,karnataka,adult,read,,48000,train,5.6
karnataka\Karnataka_speaker_02_1 (102).wav,Karnataka_speaker_02_1 (102).wav,karnataka_spk_0163,karnataka,adult,read,,48000,train,4.8
karnataka\Karnataka_speaker_02_1 (103).wav,Karnataka_speaker_02_1 (103).wav,karnataka_spk_0164,karnataka,adult,read,,48000,train,5.2
karnataka\Karnataka_speaker_02_1 (104).wav,Karnataka_speaker_02_1 (104).wav,karnataka_spk_0165,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (105).wav,Karnataka_speaker_02_1 (105).wav,karnataka_spk_0166,karnataka,adult,read,,48000,train,5.2
karnataka\Karnataka_speaker_02_1 (106).wav,Karnataka_speaker_02_1 (106).wav,karnataka_spk_0167,karnataka,adult,read,,48000,train,4.8
karnataka\Karnataka_speaker_02_1 (107).wav,Karnataka_speaker_02_1 (107).wav,karnataka_spk_0168,karnataka,adult,read,,48000,train,4.8
karnataka\Karnataka_speaker_02_1 (108).wav,Karnataka_speaker_02_1 (108).wav,karnataka_spk_0169,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (109).wav,Karnataka_speaker_02_1 (109).wav,karnataka_spk_0170,karnataka,adult,read,,48000,train,5.2
karnataka\Karnataka_speaker_02_1 (11).wav,Karnataka_speaker_02_1 (11).wav,karnataka_spk_0171,karnataka,adult,read,,48000,train,5.4
karnataka\Karnataka_speaker_02_1 (110).wav,Karnataka_speaker_02_1 (110).wav,karnataka_spk_0172,karnataka,adult,read,,48000,train,4.8
karnataka\Karnataka_speaker_02_1 (111).wav,Karnataka_speaker_02_1 (111).wav,karnataka_spk_0173,karnataka,adult,read,,48000,train,5.2
karnataka\Karnataka_speaker_02_1 (112).wav,Karnataka_speaker_02_1 (112).wav,karnataka_spk_0174,karnataka,adult,read,,48000,train,4.6
karnataka\Karnataka_speaker_02_1 (113).wav,Karnataka_speaker_02_1 (113).wav,karnataka_spk_0175,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (114).wav,Karnataka_speaker_02_1 (114).wav,karnataka_spk_0176,karnataka,adult,read,,48000,train,5.2
karnataka\Karnataka_speaker_02_1 (115).wav,Karnataka_speaker_02_1 (115).wav,karnataka_spk_0177,karnataka,adult,read,,48000,train,9.8
karnataka\Karnataka_speaker_02_1 (116).wav,Karnataka_speaker_02_1 (116).wav,karnataka_spk_0178,karnataka,adult,read,,48000,train,4.8
karnataka\Karnataka_speaker_02_1 (117).wav,Karnataka_speaker_02_1 (117).wav,karnataka_spk_0179,karnataka,adult,read,,48000,train,5.4
karnataka\Karnataka_speaker_02_1 (118).wav,Karnataka_speaker_02_1 (118).wav,karnataka_spk_0180,karnataka,adult,read,,48000,train,4.2
karnataka\Karnataka_speaker_02_1 (119).wav,Karnataka_speaker_02_1 (119).wav,karnataka_spk_0181,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (12).wav,Karnataka_speaker_02_1 (12).wav,karnataka_spk_0182,karnataka,adult,read,,48000,train,5.4
karnataka\Karnataka_speaker_02_1 (120).wav,Karnataka_speaker_02_1 (120).wav,karnataka_spk_0183,karnataka,adult,read,,48000,train,5.4
karnataka\Karnataka_speaker_02_1 (121).wav,Karnataka_speaker_02_1 (121).wav,karnataka_spk_0184,karnataka,adult,read,,48000,train,4.6
karnataka\Karnataka_speaker_02_1 (122).wav,Karnataka_speaker_02_1 (122).wav,karnataka_spk_0185,karnataka,adult,read,,48000,train,5.4
karnataka\Karnataka_speaker_02_1 (123).wav,Karnataka_speaker_02_1 (123).wav,karnataka_spk_0186,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (124).wav,Karnataka_speaker_02_1 (124).wav,karnataka_spk_0187,karnataka,adult,read,,48000,train,5.2
karnataka\Karnataka_speaker_02_1 (125).wav,Karnataka_speaker_02_1 (125).wav,karnataka_spk_0188,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (126).wav,Karnataka_speaker_02_1 (126).wav,karnataka_spk_0189,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (127).wav,Karnataka_speaker_02_1 (127).wav,karnataka_spk_0190,karnataka,adult,read,,48000,train,5.6
karnataka\Karnataka_speaker_02_1 (128).wav,Karnataka_speaker_02_1 (128).wav,karnataka_spk_0191,karnataka,adult,read,,48000,train,4.0
karnataka\Karnataka_speaker_02_1 (129).wav,Karnataka_speaker_02_1 (129).wav,karnataka_spk_0192,karnataka,adult,read,,48000,train,4.6
karnataka\Karnataka_speaker_02_1 (13).wav,Karnataka_speaker_02_1 (13).wav,karnataka_spk_0193,karnataka,adult,read,,48000,train,4.6
karnataka\Karnataka_speaker_02_1 (130).wav,Karnataka_speaker_02_1 (130).wav,karnataka_spk_0194,karnataka,adult,read,,48000,train,5.4
karnataka\Karnataka_speaker_02_1 (131).wav,Karnataka_speaker_02_1 (131).wav,karnataka_spk_0195,karnataka,adult,read,,48000,train,4.8
karnataka\Karnataka_speaker_02_1 (132).wav,Karnataka_speaker_02_1 (132).wav,karnataka_spk_0196,karnataka,adult,read,,48000,train,5.4
karnataka\Karnataka_speaker_02_1 (133).wav,Karnataka_speaker_02_1 (133).wav,karnataka_spk_0197,karnataka,adult,read,,48000,train,4.8
karnataka\Karnataka_speaker_02_1 (134).wav,Karnataka_speaker_02_1 (134).wav,karnataka_spk_0198,karnataka,adult,read,,48000,train,4.8
karnataka\Karnataka_speaker_02_1 (135).wav,Karnataka_speaker_02_1 (135).wav,karnataka_spk_0199,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (136).wav,Karnataka_speaker_02_1 (136).wav,karnataka_spk_0200,karnataka,adult,read,,48000,train,5.6
karnataka\Karnataka_speaker_02_1 (137).wav,Karnataka_speaker_02_1 (137).wav,karnataka_spk_0201,karnataka,adult,read,,48000,train,5.4
karnataka\Karnataka_speaker_02_1 (138).wav,Karnataka_speaker_02_1 (138).wav,karnataka_spk_0202,karnataka,adult,read,,48000,train,4.2
karnataka\Karnataka_speaker_02_1 (139).wav,Karnataka_speaker_02_1 (139).wav,karnataka_spk_0203,karnataka,adult,read,,48000,train,4.8
karnataka\Karnataka_speaker_02_1 (14).wav,Karnataka_speaker_02_1 (14).wav,karnataka_spk_0204,karnataka,adult,read,,48000,train,4.6
karnataka\Karnataka_speaker_02_1 (140).wav,Karnataka_speaker_02_1 (140).wav,karnataka_spk_0205,karnataka,adult,read,,48000,train,5.6
karnataka\Karnataka_speaker_02_1 (141).wav,Karnataka_speaker_02_1 (141).wav,karnataka_spk_0206,karnataka,adult,read,,48000,train,4.4
karnataka\Karnataka_speaker_02_1 (142).wav,Karnataka_speaker_02_1 (142).wav,karnataka_spk_0207,karnataka,adult,read,,48000,train,5.6
karnataka\Karnataka_speaker_02_1 (143).wav,Karnataka_speaker_02_1 (143).wav,karnataka_spk_0208,karnataka,adult,read,,48000,train,4.8
karnataka\Karnataka_speaker_02_1 (144).wav,Karnataka_speaker_02_1 (144).wav,karnataka_spk_0209,karnataka,adult,read,,48000,train,4.8
karnataka\Karnataka_speaker_02_1 (145).wav,Karnataka_speaker_02_1 (145).wav,karnataka_spk_0210,karnataka,adult,read,,48000,train,11.2
karnataka\Karnataka_speaker_02_1 (146).wav,Karnataka_speaker_02_1 (146).wav,karnataka_spk_0211,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (147).wav,Karnataka_speaker_02_1 (147).wav,karnataka_spk_0212,karnataka,adult,read,,48000,train,5.4
karnataka\Karnataka_speaker_02_1 (148).wav,Karnataka_speaker_02_1 (148).wav,karnataka_spk_0213,karnataka,adult,read,,48000,train,4.6
karnataka\Karnataka_speaker_02_1 (149).wav,Karnataka_speaker_02_1 (149).wav,karnataka_spk_0214,karnataka,adult,read,,48000,train,5.2
karnataka\Karnataka_speaker_02_1 (15).wav,Karnataka_speaker_02_1 (15).wav,karnataka_spk_0215,karnataka,adult,read,,48000,train,5.4
karnataka\Karnataka_speaker_02_1 (150).wav,Karnataka_speaker_02_1 (150).wav,karnataka_spk_0216,karnataka,adult,read,,48000,train,5.2
karnataka\Karnataka_speaker_02_1 (151).wav,Karnataka_speaker_02_1 (151).wav,karnataka_spk_0217,karnataka,adult,read,,48000,train,4.8
karnataka\Karnataka_speaker_02_1 (152).wav,Karnataka_speaker_02_1 (152).wav,karnataka_spk_0218,karnataka,adult,read,,48000,train,5.4
karnataka\Karnataka_speaker_02_1 (153).wav,Karnataka_speaker_02_1 (153).wav,karnataka_spk_0219,karnataka,adult,read,,48000,train,4.4
karnataka\Karnataka_speaker_02_1 (154).wav,Karnataka_speaker_02_1 (154).wav,karnataka_spk_0220,karnataka,adult,read,,48000,train,5.6
karnataka\Karnataka_speaker_02_1 (155).wav,Karnataka_speaker_02_1 (155).wav,karnataka_spk_0221,karnataka,adult,read,,48000,train,4.8
karnataka\Karnataka_speaker_02_1 (156).wav,Karnataka_speaker_02_1 (156).wav,karnataka_spk_0222,karnataka,adult,read,,48000,train,4.8
karnataka\Karnataka_speaker_02_1 (157).wav,Karnataka_speaker_02_1 (157).wav,karnataka_spk_0223,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (158).wav,Karnataka_speaker_02_1 (158).wav,karnataka_spk_0224,karnataka,adult,read,,48000,train,4.8
karnataka\Karnataka_speaker_02_1 (159).wav,Karnataka_speaker_02_1 (159).wav,karnataka_spk_0225,karnataka,adult,read,,48000,train,4.8
karnataka\Karnataka_speaker_02_1 (16).wav,Karnataka_speaker_02_1 (16).wav,karnataka_spk_0226,karnataka,adult,read,,48000,train,4.8
karnataka\Karnataka_speaker_02_1 (160).wav,Karnataka_speaker_02_1 (160).wav,karnataka_spk_0227,karnataka,adult,read,,48000,train,5.4
karnataka\Karnataka_speaker_02_1 (161).wav,Karnataka_speaker_02_1 (161).wav,karnataka_spk_0228,karnataka,adult,read,,48000,train,4.8
karnataka\Karnataka_speaker_02_1 (162).wav,Karnataka_speaker_02_1 (162).wav,karnataka_spk_0229,karnataka,adult,read,,48000,train,5.4
karnataka\Karnataka_speaker_02_1 (163).wav,Karnataka_speaker_02_1 (163).wav,karnataka_spk_0230,karnataka,adult,read,,48000,train,4.6
karnataka\Karnataka_speaker_02_1 (164).wav,Karnataka_speaker_02_1 (164).wav,karnataka_spk_0231,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (165).wav,Karnataka_speaker_02_1 (165).wav,karnataka_spk_0232,karnataka,adult,read,,48000,train,5.4
karnataka\Karnataka_speaker_02_1 (166).wav,Karnataka_speaker_02_1 (166).wav,karnataka_spk_0233,karnataka,adult,read,,48000,train,4.6
karnataka\Karnataka_speaker_02_1 (167).wav,Karnataka_speaker_02_1 (167).wav,karnataka_spk_0234,karnataka,adult,read,,48000,train,5.4
karnataka\Karnataka_speaker_02_1 (168).wav,Karnataka_speaker_02_1 (168).wav,karnataka_spk_0235,karnataka,adult,read,,48000,train,4.6
karnataka\Karnataka_speaker_02_1 (169).wav,Karnataka_speaker_02_1 (169).wav,karnataka_spk_0236,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (17).wav,Karnataka_speaker_02_1 (17).wav,karnataka_spk_0237,karnataka,adult,read,,48000,train,5.2
karnataka\Karnataka_speaker_02_1 (170).wav,Karnataka_speaker_02_1 (170).wav,karnataka_spk_0238,karnataka,adult,read,,48000,train,5.2
karnataka\Karnataka_speaker_02_1 (171).wav,Karnataka_speaker_02_1 (171).wav,karnataka_spk_0239,karnataka,adult,read,,48000,train,4.8
karnataka\Karnataka_speaker_02_1 (172).wav,Karnataka_speaker_02_1 (172).wav,karnataka_spk_0240,karnataka,adult,read,,48000,train,5.4
karnataka\Karnataka_speaker_02_1 (173).wav,Karnataka_speaker_02_1 (173).wav,karnataka_spk_0241,karnataka,adult,read,,48000,train,4.8
karnataka\Karnataka_speaker_02_1 (174).wav,Karnataka_speaker_02_1 (174).wav,karnataka_spk_0242,karnataka,adult,read,,48000,train,4.6
karnataka\Karnataka_speaker_02_1 (175).wav,Karnataka_speaker_02_1 (175).wav,karnataka_spk_0243,karnataka,adult,read,,48000,train,9.8
karnataka\Karnataka_speaker_02_1 (176).wav,Karnataka_speaker_02_1 (176).wav,karnataka_spk_0244,karnataka,adult,read,,48000,train,4.6
karnataka\Karnataka_speaker_02_1 (177).wav,Karnataka_speaker_02_1 (177).wav,karnataka_spk_0245,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (178).wav,Karnataka_speaker_02_1 (178).wav,karnataka_spk_0246,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (179).wav,Karnataka_speaker_02_1 (179).wav,karnataka_spk_0247,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (18).wav,Karnataka_speaker_02_1 (18).wav,karnataka_spk_0248,karnataka,adult,read,,48000,train,4.8
karnataka\Karnataka_speaker_02_1 (180).wav,Karnataka_speaker_02_1 (180).wav,karnataka_spk_0249,karnataka,adult,read,,48000,train,5.2
karnataka\Karnataka_speaker_02_1 (181).wav,Karnataka_speaker_02_1 (181).wav,karnataka_spk_0250,karnataka,adult,read,,48000,train,5.2
karnataka\Karnataka_speaker_02_1 (182).wav,Karnataka_speaker_02_1 (182).wav,karnataka_spk_0251,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (183).wav,Karnataka_speaker_02_1 (183).wav,karnataka_spk_0252,karnataka,adult,read,,48000,train,4.8
karnataka\Karnataka_speaker_02_1 (184).wav,Karnataka_speaker_02_1 (184).wav,karnataka_spk_0253,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (185).wav,Karnataka_speaker_02_1 (185).wav,karnataka_spk_0254,karnataka,adult,read,,48000,train,5.4
karnataka\Karnataka_speaker_02_1 (186).wav,Karnataka_speaker_02_1 (186).wav,karnataka_spk_0255,karnataka,adult,read,,48000,train,4.2
karnataka\Karnataka_speaker_02_1 (187).wav,Karnataka_speaker_02_1 (187).wav,karnataka_spk_0256,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (188).wav,Karnataka_speaker_02_1 (188).wav,karnataka_spk_0257,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (189).wav,Karnataka_speaker_02_1 (189).wav,karnataka_spk_0258,karnataka,adult,read,,48000,train,5.2
karnataka\Karnataka_speaker_02_1 (19).wav,Karnataka_speaker_02_1 (19).wav,karnataka_spk_0259,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (190).wav,Karnataka_speaker_02_1 (190).wav,karnataka_spk_0260,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (191).wav,Karnataka_speaker_02_1 (191).wav,karnataka_spk_0261,karnataka,adult,read,,48000,train,5.6
karnataka\Karnataka_speaker_02_1 (192).wav,Karnataka_speaker_02_1 (192).wav,karnataka_spk_0262,karnataka,adult,read,,48000,train,4.8
karnataka\Karnataka_speaker_02_1 (193).wav,Karnataka_speaker_02_1 (193).wav,karnataka_spk_0263,karnataka,adult,read,,48000,train,4.6
karnataka\Karnataka_speaker_02_1 (194).wav,Karnataka_speaker_02_1 (194).wav,karnataka_spk_0264,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (195).wav,Karnataka_speaker_02_1 (195).wav,karnataka_spk_0265,karnataka,adult,read,,48000,train,5.6
karnataka\Karnataka_speaker_02_1 (196).wav,Karnataka_speaker_02_1 (196).wav,karnataka_spk_0266,karnataka,adult,read,,48000,train,4.4
karnataka\Karnataka_speaker_02_1 (197).wav,Karnataka_speaker_02_1 (197).wav,karnataka_spk_0267,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (198).wav,Karnataka_speaker_02_1 (198).wav,karnataka_spk_0268,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (199).wav,Karnataka_speaker_02_1 (199).wav,karnataka_spk_0269,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (2).wav,Karnataka_speaker_02_1 (2).wav,karnataka_spk_0270,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (20).wav,Karnataka_speaker_02_1 (20).wav,karnataka_spk_0271,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (200).wav,Karnataka_speaker_02_1 (200).wav,karnataka_spk_0272,karnataka,adult,read,,48000,train,5.4
karnataka\Karnataka_speaker_02_1 (201).wav,Karnataka_speaker_02_1 (201).wav,karnataka_spk_0273,karnataka,adult,read,,48000,train,5.2
karnataka\Karnataka_speaker_02_1 (202).wav,Karnataka_speaker_02_1 (202).wav,karnataka_spk_0274,karnataka,adult,read,,48000,train,4.8
karnataka\Karnataka_speaker_02_1 (203).wav,Karnataka_speaker_02_1 (203).wav,karnataka_spk_0275,karnataka,adult,read,,48000,train,4.6
karnataka\Karnataka_speaker_02_1 (204).wav,Karnataka_speaker_02_1 (204).wav,karnataka_spk_0276,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (205).wav,Karnataka_speaker_02_1 (205).wav,karnataka_spk_0277,karnataka,adult,read,,48000,train,9.4
karnataka\Karnataka_speaker_02_1 (206).wav,Karnataka_speaker_02_1 (206).wav,karnataka_spk_0278,karnataka,adult,read,,48000,train,5.2
karnataka\Karnataka_speaker_02_1 (207).wav,Karnataka_speaker_02_1 (207).wav,karnataka_spk_0279,karnataka,adult,read,,48000,train,4.6
karnataka\Karnataka_speaker_02_1 (208).wav,Karnataka_speaker_02_1 (208).wav,karnataka_spk_0280,karnataka,adult,read,,48000,train,5.2
karnataka\Karnataka_speaker_02_1 (209).wav,Karnataka_speaker_02_1 (209).wav,karnataka_spk_0281,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (21).wav,Karnataka_speaker_02_1 (21).wav,karnataka_spk_0282,karnataka,adult,read,,48000,train,5.2
karnataka\Karnataka_speaker_02_1 (210).wav,Karnataka_speaker_02_1 (210).wav,karnataka_spk_0283,karnataka,adult,read,,48000,train,5.2
karnataka\Karnataka_speaker_02_1 (211).wav,Karnataka_speaker_02_1 (211).wav,karnataka_spk_0284,karnataka,adult,read,,48000,train,4.6
karnataka\Karnataka_speaker_02_1 (212).wav,Karnataka_speaker_02_1 (212).wav,karnataka_spk_0285,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (213).wav,Karnataka_speaker_02_1 (213).wav,karnataka_spk_0286,karnataka,adult,read,,48000,train,6.8
karnataka\Karnataka_speaker_02_1 (214).wav,Karnataka_speaker_02_1 (214).wav,karnataka_spk_0287,karnataka,adult,read,,48000,train,8.4
karnataka\Karnataka_speaker_02_1 (215).wav,Karnataka_speaker_02_1 (215).wav,karnataka_spk_0288,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (216).wav,Karnataka_speaker_02_1 (216).wav,karnataka_spk_0289,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (217).wav,Karnataka_speaker_02_1 (217).wav,karnataka_spk_0290,karnataka,adult,read,,48000,train,5.2
karnataka\Karnataka_speaker_02_1 (218).wav,Karnataka_speaker_02_1 (218).wav,karnataka_spk_0291,karnataka,adult,read,,48000,train,4.8
karnataka\Karnataka_speaker_02_1 (219).wav,Karnataka_speaker_02_1 (219).wav,karnataka_spk_0292,karnataka,adult,read,,48000,train,5.2
karnataka\Karnataka_speaker_02_1 (22).wav,Karnataka_speaker_02_1 (22).wav,karnataka_spk_0293,karnataka,adult,read,,48000,train,5.2
karnataka\Karnataka_speaker_02_1 (220).wav,Karnataka_speaker_02_1 (220).wav,karnataka_spk_0294,karnataka,adult,read,,48000,train,4.8
karnataka\Karnataka_speaker_02_1 (221).wav,Karnataka_speaker_02_1 (221).wav,karnataka_spk_0295,karnataka,adult,read,,48000,train,5.0
karnataka\Karnataka_speaker_02_1 (222).wav,Karnataka_speaker_02_1 (222).wav,karnataka_spk_0296,karnataka,adult,read,,48000,train,5.6
karnataka\Karnataka_speaker_02_1 (223).wav,Karnataka_speaker_02_1 (223).wav,karnataka_spk_0297,karnataka,adult,read,,48000,train,4.8
